dataset,category,image_path,canonical_image_path,true_defect_type,pred_defect_type,top2_defect_types,top1_correct,top2_correct,defect_family,object_type,material_or_surface,candidate_bbox,candidate_anomaly_score,candidate_gt_iou,candidate_gt_f1,visual_evidence,visual_attributes,manufacturing_processes,possible_causes,inspection_focus,clip_confidence_margin,explanation
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/014.png,datasets/MVTecAD/screw/test/thread_top/014.png,thread_top,thread_side,thread_side|scratch_head,False,False,deformation,small metal fastener,metal object with thread and head structure,"(139, 133)-(155, 150)","mean=0.9184, max=1.0000",0.419023,0.59058,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.0038188993930817206,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (139, 133)-(155, 150), with area 241. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/015.png,datasets/MVTecAD/screw/test/thread_top/015.png,thread_top,thread_side,thread_side|thread_top,False,True,deformation,small metal fastener,metal object with thread and head structure,"(92, 98)-(112, 121)","mean=0.9140, max=1.0000",0.169043,0.289199,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.0071086585521698,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (92, 98)-(112, 121), with area 340. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/016.png,datasets/MVTecAD/screw/test/thread_top/016.png,thread_top,thread_side,thread_side|thread_top,False,True,deformation,small metal fastener,metal object with thread and head structure,"(135, 21)-(153, 43)","mean=0.9241, max=1.0000",0.416667,0.588235,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.0034390389919281006,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (135, 21)-(153, 43), with area 338. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/017.png,datasets/MVTecAD/screw/test/thread_top/017.png,thread_top,thread_side,thread_side|thread_top,False,True,deformation,small metal fastener,metal object with thread and head structure,"(48, 85)-(71, 101)","mean=0.9168, max=1.0000",0.240803,0.38814,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.011565029621124212,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (48, 85)-(71, 101), with area 299. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/018.png,datasets/MVTecAD/screw/test/thread_top/018.png,thread_top,thread_side,thread_side|thread_top,False,True,deformation,small metal fastener,metal object with thread and head structure,"(122, 114)-(144, 142)","mean=0.9174, max=1.0000",0.561024,0.718789,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.006128579378128107,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (122, 114)-(144, 142), with area 441. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/019.png,datasets/MVTecAD/screw/test/thread_top/019.png,thread_top,thread_side,thread_side|scratch_head,False,False,deformation,small metal fastener,metal object with thread and head structure,"(131, 161)-(148, 179)","mean=0.9170, max=1.0000",0.445946,0.616822,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.0042656660079956055,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (131, 161)-(148, 179), with area 258. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/020.png,datasets/MVTecAD/screw/test/thread_top/020.png,thread_top,thread_side,thread_side|manipulated_front,False,False,deformation,small metal fastener,metal object with thread and head structure,"(118, 37)-(135, 59)","mean=0.9233, max=1.0000",0.514,0.678996,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.008720874786376898,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (118, 37)-(135, 59), with area 331. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/021.png,datasets/MVTecAD/screw/test/thread_top/021.png,thread_top,thread_side,thread_side|thread_top,False,True,deformation,small metal fastener,metal object with thread and head structure,"(147, 142)-(166, 161)","mean=0.9220, max=1.0000",0.47907,0.647799,"local shape distortion, bent structure, or abnormal thread-like geometry","bent part, shape distortion, misalignment, structural change","metal forming, threading, surface treatment, mechanical handling","assembly error, mechanical stress, pressing defect, handling damage","thread damage, scratch on head, neck defect, small structural defect",0.004752993583679199,"The image is predicted as defect type `thread_side` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes local shape distortion, bent structure, or abnormal thread-like geometry; related attributes are bent part, shape distortion, misalignment, structural change. According to the anomaly localization result, the top PatchCore candidate region is located at (147, 142)-(166, 161), with area 305. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include assembly error, mechanical stress, pressing defect, handling damage. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,screw,datasets/MVTecAD/screw/test/thread_top/022.png,datasets/MVTecAD/screw/test/thread_top/022.png,thread_top,scratch_head,scratch_head|thread_side,False,False,scratch,small metal fastener,metal object with thread and head structure,"(35, 177)-(61, 204)","mean=0.9233, max=1.0000",0.199095,0.332075,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","metal forming, threading, surface treatment, mechanical handling","friction, handling damage, transportation damage, surface processing defect","thread damage, scratch on head, neck defect, small structural defect",0.00170218944549555,"The image is predicted as defect type `scratch_head` on category `screw`. The product is described as a small metal fastener with metal object with thread and head structure. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (35, 177)-(61, 204), with area 543. Relevant manufacturing or inspection stages include metal forming, threading, surface treatment, mechanical handling. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes thread damage, scratch on head, neck defect, small structural defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/000.png,datasets/MVTecAD/wood/test/color/000.png,color,scratch,scratch|color,False,True,scratch,natural textured material,wood surface with natural grain,"(60, 45)-(93, 78)","mean=0.8319, max=1.0000",0.130882,0.231469,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.004277855157852228,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (60, 45)-(93, 78), with area 911. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/001.png,datasets/MVTecAD/wood/test/color/001.png,color,color,color|scratch,True,True,color,natural textured material,wood surface with natural grain,"(143, 14)-(179, 50)","mean=0.8370, max=1.0000",0.207393,0.343539,"local color inconsistency, stain, or liquid-like appearance","local discoloration, abnormal color patch, uneven appearance","cutting, polishing, coating, surface inspection","coating defect, staining, material inconsistency, illumination-independent color defect","scratch, hole, liquid stain, color defect",0.00017854571342468262,"The image is predicted as defect type `color` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes local color inconsistency, stain, or liquid-like appearance; related attributes are local discoloration, abnormal color patch, uneven appearance. According to the anomaly localization result, the top PatchCore candidate region is located at (143, 14)-(179, 50), with area 1043. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include coating defect, staining, material inconsistency, illumination-independent color defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/002.png,datasets/MVTecAD/wood/test/color/002.png,color,scratch,scratch|combined,False,False,scratch,natural textured material,wood surface with natural grain,"(52, 86)-(110, 127)","mean=0.8401, max=1.0000",0.467321,0.636972,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.0061508119106292725,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (52, 86)-(110, 127), with area 1851. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/003.png,datasets/MVTecAD/wood/test/color/003.png,color,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(149, 43)-(182, 78)","mean=0.8302, max=1.0000",0.081026,0.149906,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.000773459672927912,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (149, 43)-(182, 78), with area 962. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/004.png,datasets/MVTecAD/wood/test/color/004.png,color,scratch,scratch|color,False,True,scratch,natural textured material,wood surface with natural grain,"(36, 93)-(66, 122)","mean=0.8320, max=1.0000",0.127902,0.226797,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.0007738769054412842,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (36, 93)-(66, 122), with area 715. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/005.png,datasets/MVTecAD/wood/test/color/005.png,color,scratch,scratch|hole,False,False,scratch,natural textured material,wood surface with natural grain,"(76, 161)-(119, 196)","mean=0.8366, max=1.0000",0.162532,0.279617,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.0036201477050781805,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (76, 161)-(119, 196), with area 1204. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/006.png,datasets/MVTecAD/wood/test/color/006.png,color,scratch,scratch|color,False,True,scratch,natural textured material,wood surface with natural grain,"(137, 162)-(169, 202)","mean=0.8390, max=1.0000",0.12845,0.227657,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.002642244100570623,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (137, 162)-(169, 202), with area 1016. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/color/007.png,datasets/MVTecAD/wood/test/color/007.png,color,scratch,scratch|color,False,True,scratch,natural textured material,wood surface with natural grain,"(79, 26)-(111, 66)","mean=0.8423, max=1.0000",0.32655,0.49233,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.003985404968261719,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (79, 26)-(111, 66), with area 1054. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/000.png,datasets/MVTecAD/wood/test/combined/000.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(179, 153)-(211, 196)","mean=0.8293, max=1.0000",0.054835,0.103969,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.01796510815620428,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (179, 153)-(211, 196), with area 1074. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/001.png,datasets/MVTecAD/wood/test/combined/001.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(117, 131)-(149, 168)","mean=0.8270, max=1.0000",0.195903,0.327623,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.04282134771347046,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (117, 131)-(149, 168), with area 977. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/002.png,datasets/MVTecAD/wood/test/combined/002.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(104, 119)-(137, 157)","mean=0.8198, max=0.9903",0.068761,0.128674,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.02832722663879389,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (104, 119)-(137, 157), with area 1026. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/003.png,datasets/MVTecAD/wood/test/combined/003.png,combined,scratch,scratch|hole,False,False,scratch,natural textured material,wood surface with natural grain,"(117, 158)-(163, 204)","mean=0.8379, max=0.9932",0.601362,0.751063,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.0055183470249176025,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (117, 158)-(163, 204), with area 1758. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/004.png,datasets/MVTecAD/wood/test/combined/004.png,combined,hole,hole|combined,False,True,crack,natural textured material,wood surface with natural grain,"(69, 41)-(136, 168)","mean=0.8339, max=1.0000",0.729224,0.843412,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.013910770416259821,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (69, 41)-(136, 168), with area 5733. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/005.png,datasets/MVTecAD/wood/test/combined/005.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(17, 85)-(49, 118)","mean=0.8305, max=0.9921",0.087273,0.160535,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.012526988983154297,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (17, 85)-(49, 118), with area 881. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/006.png,datasets/MVTecAD/wood/test/combined/006.png,combined,hole,hole|liquid,False,False,crack,natural textured material,wood surface with natural grain,"(80, 91)-(167, 165)","mean=0.7864, max=1.0000",0.471381,0.640733,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.012026578187942505,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (80, 91)-(167, 165), with area 3993. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/007.png,datasets/MVTecAD/wood/test/combined/007.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(85, 25)-(130, 81)","mean=0.8273, max=1.0000",0.166897,0.286053,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.02772891521453863,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (85, 25)-(130, 81), with area 1997. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/008.png,datasets/MVTecAD/wood/test/combined/008.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(0, 21)-(33, 61)","mean=0.7922, max=0.8972",0.069924,0.130708,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.01243320107460022,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (0, 21)-(33, 61), with area 1024. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/009.png,datasets/MVTecAD/wood/test/combined/009.png,combined,hole,hole|scratch,False,False,crack,natural textured material,wood surface with natural grain,"(30, 160)-(73, 214)","mean=0.8300, max=1.0000",0.558943,0.71708,"broken, missing, or hollow local structure around the detected anomaly region","irregular line, broken structure, sharp boundary","cutting, polishing, coating, surface inspection","material stress, impact, thermal stress, molding defect","scratch, hole, liquid stain, color defect",0.028831899166107178,"The image is predicted as defect type `hole` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes broken, missing, or hollow local structure around the detected anomaly region; related attributes are irregular line, broken structure, sharp boundary. According to the anomaly localization result, the top PatchCore candidate region is located at (30, 160)-(73, 214), with area 1768. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include material stress, impact, thermal stress, molding defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
MVTecAD,wood,datasets/MVTecAD/wood/test/combined/010.png,datasets/MVTecAD/wood/test/combined/010.png,combined,scratch,scratch|combined,False,True,scratch,natural textured material,wood surface with natural grain,"(78, 113)-(130, 198)","mean=0.8140, max=1.0000",0.22751,0.370685,thin line-like surface damage or abrasion around the highlighted anomaly crop,"thin, linear, surface damage, high local contrast","cutting, polishing, coating, surface inspection","friction, handling damage, transportation damage, surface processing defect","scratch, hole, liquid stain, color defect",0.0014980137348175049,"The image is predicted as defect type `scratch` on category `wood`. The product is described as a natural textured material with wood surface with natural grain. Visual evidence for this prediction includes thin line-like surface damage or abrasion around the highlighted anomaly crop; related attributes are thin, linear, surface damage, high local contrast. According to the anomaly localization result, the top PatchCore candidate region is located at (78, 113)-(130, 198), with area 2910. Relevant manufacturing or inspection stages include cutting, polishing, coating, surface inspection. Possible causes include friction, handling damage, transportation damage, surface processing defect. The inspection focus for this category includes scratch, hole, liquid stain, color defect."
