dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density,gt_binary,patchcore_score,clip_backend,tight_normal_score,tight_anomaly_score,tight_vlm_margin,context_normal_score,context_anomaly_score,context_vlm_margin
MVTec AD 2,walnuts,5,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000480_000_overexposed.png,,False,False,0.3010706305503845,2448,2048,256,256,92,202,117,237,623,1.0,0.9300387501716614,579.4141235351562,879,1616,1119,1896,519,1196,1479,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000480_000_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000480_000_overexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3010706305503845,open_clip:ViT-B-32/openai,0.2835152745246887,0.2992750406265259,0.015759766101837158,0.30350804328918457,0.3126963973045349,0.009188354015350342
MVTec AD 2,walnuts,5,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000480_000_overexposed.png,,False,False,0.3010706305503845,2448,2048,256,256,30,28,42,44,144,0.9191862940788268,0.8942191004753113,128.76754760742188,286,224,402,352,112,32,576,544,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000480_000_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000480_000_overexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3010706305503845,open_clip:ViT-B-32/openai,0.2746378183364868,0.28719422221183777,0.012556403875350952,0.31522753834724426,0.32785141468048096,0.012623876333236694
MVTec AD 2,walnuts,5,5,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000480_000_overexposed.png,,False,False,0.3010706305503845,2448,2048,256,256,47,95,71,123,358,0.9070160388946532,0.8856478929519653,317.0619506835937,449,760,679,984,104,424,1024,1320,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000480_000_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000480_000_overexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3010706305503845,open_clip:ViT-B-32/openai,0.26007068157196045,0.2798917293548584,0.01982104778289795,0.316161572933197,0.3281421959400177,0.011980623006820679
MVTec AD 2,walnuts,5,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000481_000_regular.png,,False,False,0.32807058095932,2448,2048,256,256,89,200,119,238,824,1.0,0.9095184803009032,749.4432373046875,851,1600,1138,1904,421,1144,1568,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000481_000_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000481_000_regular_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.32807058095932,open_clip:ViT-B-32/openai,0.28203120827674866,0.29829591512680054,0.01626470685005188,0.3075399398803711,0.31691163778305054,0.009371697902679443
MVTec AD 2,walnuts,5,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000481_000_regular.png,,False,False,0.32807058095932,2448,2048,256,256,29,26,41,44,161,0.8898794651031494,0.8613345623016357,138.67486572265625,277,208,393,352,103,0,567,568,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000481_000_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000481_000_regular_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.32807058095932,open_clip:ViT-B-32/openai,0.2770313024520874,0.2899687588214874,0.012937456369400024,0.3091743588447571,0.32073599100112915,0.01156163215637207
MVTec AD 2,walnuts,5,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000481_000_regular.png,,False,False,0.32807058095932,2448,2048,256,256,90,138,104,154,170,0.8750986456871033,0.8550803065299988,145.3636474609375,860,1104,995,1232,658,912,1197,1424,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000481_000_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000481_000_regular_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.32807058095932,open_clip:ViT-B-32/openai,0.27272918820381165,0.281739741563797,0.009010553359985352,0.32459303736686707,0.33692359924316406,0.012330561876296997
MVTec AD 2,walnuts,5,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000482_000_shift_1.png,,False,False,0.3141162693500519,2448,2048,256,256,93,209,115,238,364,1.0,0.9421724677085876,342.9507751464844,889,1672,1100,1904,573,1324,1416,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000482_000_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000482_000_shift_1_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3141162693500519,open_clip:ViT-B-32/openai,0.287850946187973,0.30398035049438477,0.016129404306411743,0.31395837664604187,0.3275355398654938,0.013577163219451904
MVTec AD 2,walnuts,5,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000482_000_shift_1.png,,False,False,0.3141162693500519,2448,2048,256,256,182,124,198,143,233,0.9821011424064636,0.9412757754325868,219.3172607421875,1740,992,1894,1144,1509,764,2125,1372,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000482_000_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000482_000_shift_1_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3141162693500519,open_clip:ViT-B-32/openai,0.2607697546482086,0.27963951230049133,0.018869757652282715,0.3244757652282715,0.3401554822921753,0.01567971706390381
MVTec AD 2,walnuts,5,7,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000482_000_shift_1.png,,False,False,0.3141162693500519,2448,2048,256,256,120,163,140,183,323,0.9679043292999268,0.9383178353309632,303.07666015625,1147,1304,1339,1464,859,1064,1627,1704,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000482_000_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000482_000_shift_1_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3141162693500519,open_clip:ViT-B-32/openai,0.27876946330070496,0.29595616459846497,0.01718670129776001,0.3145778775215149,0.3226381838321686,0.008060306310653687
MVTec AD 2,walnuts,6,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000485_000_underexposed.png,,False,False,0.3166203498840332,2448,2048,256,256,91,202,119,237,713,1.0,0.9211369156837464,656.7706298828125,870,1616,1138,1896,468,1196,1540,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000485_000_underexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000485_000_underexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3166203498840332,open_clip:ViT-B-32/openai,0.2892456352710724,0.3041687607765198,0.014923125505447388,0.3137799799442291,0.32355016469955444,0.009770184755325317
MVTec AD 2,walnuts,6,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000485_000_underexposed.png,,False,False,0.3166203498840332,2448,2048,256,256,29,21,43,44,254,0.9370481967926024,0.895713746547699,227.51129150390625,277,168,412,352,75,0,614,628,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000485_000_underexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000485_000_underexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3166203498840332,open_clip:ViT-B-32/openai,0.2829533517360687,0.2937013804912567,0.010748028755187988,0.32365649938583374,0.33592355251312256,0.012267053127288818
MVTec AD 2,walnuts,6,0,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000485_000_underexposed.png,,False,False,0.3166203498840332,2448,2048,256,256,89,137,106,156,241,0.9130428433418274,0.8874430060386658,213.87376403808597,851,1096,1014,1248,607,868,1258,1476,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000485_000_underexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000485_000_underexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3166203498840332,open_clip:ViT-B-32/openai,0.269605427980423,0.28044310212135315,0.010837674140930176,0.3256438970565796,0.3371371030807495,0.011493206024169922
MVTec AD 2,walnuts,6,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000488_001_shift_1.png,,False,False,0.3422479629516601,2448,2048,256,256,211,214,229,237,310,1.0,0.9482453465461732,293.9560546875,2017,1712,2190,1896,1757,1436,2448,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000488_001_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000488_001_shift_1_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3422479629516601,open_clip:ViT-B-32/openai,0.2501044273376465,0.25500810146331787,0.004903674125671387,0.24625612795352936,0.2523471713066101,0.0060910433530807495
MVTec AD 2,walnuts,6,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000488_001_shift_1.png,,False,False,0.3422479629516601,2448,2048,256,256,110,221,151,246,647,0.9698677659034728,0.9280571937561036,600.4530029296875,1051,1768,1444,1968,461,1468,2034,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000488_001_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000488_001_shift_1_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3422479629516601,open_clip:ViT-B-32/openai,0.31792527437210083,0.32492294907569885,0.0069976747035980225,0.30213209986686707,0.3097100555896759,0.007577955722808838
MVTec AD 2,walnuts,6,1,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000488_001_shift_1.png,,False,False,0.3422479629516601,2448,2048,256,256,207,126,231,146,349,0.9544036984443665,0.9260822534561156,323.20269775390625,1979,1008,2209,1168,1634,768,2448,1408,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000488_001_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000488_001_shift_1_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3422479629516601,open_clip:ViT-B-32/openai,0.2634511888027191,0.2785387337207794,0.015087544918060303,0.3057520389556885,0.3161158263683319,0.010363787412643433
MVTec AD 2,walnuts,6,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000489_001_shift_2.png,,False,False,0.3512828946113586,2448,2048,256,256,79,50,100,77,416,1.0,0.9354304075241088,389.1390380859375,755,400,957,616,452,76,1260,940,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000489_001_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000489_001_shift_2_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3512828946113586,open_clip:ViT-B-32/openai,0.277709037065506,0.29385846853256226,0.016149431467056274,0.2774134874343872,0.28555014729499817,0.008136659860610962
MVTec AD 2,walnuts,6,2,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000489_001_shift_2.png,,False,False,0.3512828946113586,2448,2048,256,256,103,213,136,248,711,0.9799943566322328,0.9195252060890198,653.7824096679688,984,1704,1301,1984,508,1284,1777,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000489_001_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000489_001_shift_2_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3512828946113586,open_clip:ViT-B-32/openai,0.2998794913291931,0.30883607268333435,0.008956581354141235,0.3119211792945862,0.31532901525497437,0.0034078359603881836
MVTec AD 2,walnuts,6,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000489_001_shift_2.png,,False,False,0.3512828946113586,2448,2048,256,256,139,221,157,237,184,0.9104100465774536,0.8933466076850891,164.3757781982422,1329,1768,1502,1896,1069,1576,1762,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000489_001_shift_2_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000489_001_shift_2_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3512828946113586,open_clip:ViT-B-32/openai,0.2707479000091553,0.2840077877044678,0.0132598876953125,0.30607420206069946,0.31559059023857117,0.009516388177871704
MVTec AD 2,walnuts,6,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000492_002_overexposed.png,,False,False,0.401611328125,2448,2048,256,256,19,182,51,231,1182,1.0,0.868165910243988,1026.172119140625,181,1456,488,1848,0,868,948,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000492_002_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000492_002_overexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.401611328125,open_clip:ViT-B-32/openai,0.28628045320510864,0.3053080141544342,0.01902756094932556,0.31632494926452637,0.3260860741138458,0.009761124849319458
MVTec AD 2,walnuts,6,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000492_002_overexposed.png,,False,False,0.401611328125,2448,2048,256,256,194,11,212,21,129,0.7813869714736938,0.7640068531036377,98.556884765625,1855,88,2028,168,1595,0,2288,288,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000492_002_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000492_002_overexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.401611328125,open_clip:ViT-B-32/openai,0.27240458130836487,0.2801479399204254,0.007743358612060547,0.2868134379386902,0.29656338691711426,0.009749948978424072
MVTec AD 2,walnuts,6,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000493_002_regular.png,,False,False,0.371545135974884,2448,2048,256,256,20,183,50,231,1134,1.0,0.8786433935165405,996.381591796875,191,1464,479,1848,0,888,911,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000493_002_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000493_002_regular_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.371545135974884,open_clip:ViT-B-32/openai,0.2811516225337982,0.30019381642341614,0.01904219388961792,0.31341129541397095,0.3262733221054077,0.012862026691436768
MVTec AD 2,walnuts,6,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000493_002_regular.png,,False,False,0.371545135974884,2448,2048,256,256,194,11,213,23,177,0.8149120807647705,0.7877276539802551,139.42779541015625,1855,88,2037,184,1582,0,2310,328,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000493_002_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000493_002_regular_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.371545135974884,open_clip:ViT-B-32/openai,0.27741822600364685,0.288604199886322,0.011185973882675171,0.30502280592918396,0.31700173020362854,0.01197892427444458
MVTec AD 2,walnuts,6,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000496_002_shift_3.png,,False,False,0.4092881381511688,2448,2048,256,256,24,199,43,224,357,1.0,0.9548665285110474,340.8873596191406,229,1592,412,1792,0,1292,686,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000496_002_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000496_002_shift_3_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.4092881381511688,open_clip:ViT-B-32/openai,0.2898156940937042,0.3067779541015625,0.016962260007858276,0.32294926047325134,0.33457258343696594,0.0116233229637146
MVTec AD 2,walnuts,6,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000496_002_shift_3.png,,False,False,0.4092881381511688,2448,2048,256,256,207,127,246,165,944,0.9982807636260986,0.9475599527359008,894.49658203125,1979,1016,2353,1320,1418,560,2448,1776,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000496_002_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000496_002_shift_3_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.4092881381511688,open_clip:ViT-B-32/openai,0.29269617795944214,0.3048824965953827,0.012186318635940552,0.2991006076335907,0.30672013759613037,0.007619529962539673
MVTec AD 2,walnuts,6,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000498_003_overexposed.png,,False,False,0.3024095892906189,2448,2048,256,256,77,225,108,250,577,1.0,0.8882793188095093,512.5371704101562,736,1800,1033,2000,290,1500,1479,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000498_003_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000498_003_overexposed_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3024095892906189,open_clip:ViT-B-32/openai,0.271907776594162,0.28934699296951294,0.017439216375350952,0.3236820697784424,0.3342541456222534,0.010572075843811035
MVTec AD 2,walnuts,6,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000498_003_overexposed.png,,False,False,0.3024095892906189,2448,2048,256,256,11,13,32,49,587,0.9745405316352844,0.8789917230606079,515.9681396484375,105,104,306,392,0,0,608,824,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000498_003_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000498_003_overexposed_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3024095892906189,open_clip:ViT-B-32/openai,0.2899034321308136,0.30238640308380127,0.012482970952987671,0.27850502729415894,0.28939080238342285,0.010885775089263916
MVTec AD 2,walnuts,6,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000498_003_overexposed.png,,False,False,0.3024095892906189,2448,2048,256,256,89,124,102,139,147,0.8426690101623535,0.8175068497657776,120.17350769042967,851,992,976,1112,663,812,1164,1292,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000498_003_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000498_003_overexposed_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3024095892906189,open_clip:ViT-B-32/openai,0.27573680877685547,0.29236555099487305,0.016628742218017578,0.3019229471683502,0.31500178575515747,0.013078838586807251
MVTec AD 2,walnuts,6,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000500_003_shift_1.png,,False,True,0.5637779831886292,2448,2048,256,256,191,138,230,184,1207,1.0,0.8635561466217041,1042.312255859375,1826,1104,2200,1472,1265,552,2448,2024,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000500_003_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000500_003_shift_1_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.5637779831886292,open_clip:ViT-B-32/openai,0.22648385167121887,0.2293182611465454,0.002834409475326538,0.28451743721961975,0.2913159132003784,0.006798475980758667
MVTec AD 2,walnuts,6,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000500_003_shift_1.png,,False,True,0.5637779831886292,2448,2048,256,256,83,233,95,244,104,0.7867385745048523,0.7697523832321167,80.05424499511719,793,1864,909,1952,619,1732,1083,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000500_003_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000500_003_shift_1_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.5637779831886292,open_clip:ViT-B-32/openai,0.2762448787689209,0.28731220960617065,0.011067330837249756,0.284672349691391,0.29296597838401794,0.008293628692626953
MVTec AD 2,walnuts,7,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000502_003_shift_3.png,,False,False,0.493832916021347,2448,2048,256,256,195,139,230,179,917,1.0,0.8860525488853455,812.5101928710938,1864,1112,2200,1432,1360,632,2448,1912,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000502_003_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000502_003_shift_3_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.493832916021347,open_clip:ViT-B-32/openai,0.23618102073669434,0.23993368446826935,0.003752663731575012,0.29092302918434143,0.29953300952911377,0.008609980344772339
MVTec AD 2,walnuts,7,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000502_003_shift_3.png,,False,False,0.493832916021347,2448,2048,256,256,81,229,97,246,218,0.8690949082374573,0.8270531296730042,180.29757690429688,774,1832,928,1968,543,1628,1159,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000502_003_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000502_003_shift_3_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.493832916021347,open_clip:ViT-B-32/openai,0.28690990805625916,0.30027979612350464,0.013369888067245483,0.3145607113838196,0.32411864399909973,0.009557932615280151
MVTec AD 2,walnuts,7,0,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000502_003_shift_3.png,,False,False,0.493832916021347,2448,2048,256,256,17,16,29,34,176,0.867790699005127,0.8288922905921936,145.88504028320312,162,128,278,272,0,0,452,488,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000502_003_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000502_003_shift_3_cand02_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.493832916021347,open_clip:ViT-B-32/openai,0.2680448591709137,0.2735450565814972,0.005500197410583496,0.2998019754886627,0.3076862096786499,0.007884234189987183
MVTec AD 2,walnuts,7,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000505_004_regular.png,,False,False,0.3063398003578186,2448,2048,256,256,212,144,249,179,727,1.0,0.9217826724052428,670.135986328125,2027,1152,2382,1432,1495,732,2448,1852,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000505_004_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000505_004_regular_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3063398003578186,open_clip:ViT-B-32/openai,0.2936477065086365,0.30675122141838074,0.013103514909744263,0.3119688034057617,0.31877171993255615,0.006802916526794434
MVTec AD 2,walnuts,7,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000505_004_regular.png,,False,False,0.3063398003578186,2448,2048,256,256,70,42,98,69,564,0.9850112795829772,0.9196767807006836,518.6976928710938,669,336,938,552,265,12,1342,876,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000505_004_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000505_004_regular_cand01_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.3063398003578186,open_clip:ViT-B-32/openai,0.267123281955719,0.284152626991272,0.01702934503555298,0.32486170530319214,0.3367087244987488,0.01184701919555664
MVTec AD 2,walnuts,7,2,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/walnuts_folder/test/good/000506_004_shift_1.png,,False,True,0.5277224183082581,2448,2048,256,256,209,144,249,198,1311,1.0,0.9194371104240416,1205.382080078125,1998,1152,2382,1584,1422,504,2448,2048,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/tight/000506_004_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/walnuts/context_1.50/000506_004_shift_1_cand00_context_1.50.png,0.0,0.0,,,0.0,0.0,,,0,0.5277224183082581,open_clip:ViT-B-32/openai,0.2777557969093323,0.2863045334815979,0.008548736572265625,0.29816102981567383,0.30724257230758667,0.009081542491912842
